Date,RABO
2021-10-28 00:00:00,67.79
2021-10-27 00:00:00,66.98
2021-10-26 00:00:00,66.94
2021-10-25 00:00:00,68.24
2021-10-22 00:00:00,68.54
2021-10-21 00:00:00,69.52
2021-10-20 00:00:00,68.21
2021-10-19 00:00:00,69.8
2021-10-18 00:00:00,71.45
2021-10-15 00:00:00,69.12
2021-10-14 00:00:00,72.85
2021-10-13 00:00:00,77.34
2021-10-12 00:00:00,78.07
2021-10-11 00:00:00,77.81
2021-10-08 00:00:00,76.37
2021-10-07 00:00:00,76.08
2021-10-06 00:00:00,77.13
2021-10-05 00:00:00,76
2021-10-04 00:00:00,76.99
2021-10-01 00:00:00,76.74
2021-09-30 00:00:00,75.99
2021-09-29 00:00:00,74.97
2021-09-28 00:00:00,76.38
2021-09-27 00:00:00,72.86
2021-09-24 00:00:00,73.56
2021-09-23 00:00:00,72.3
2021-09-22 00:00:00,71.13
2021-09-21 00:00:00,71.96
2021-09-20 00:00:00,73.01
2021-09-17 00:00:00,62.58
2021-09-16 00:00:00,62.94
2021-09-15 00:00:00,63.15
2021-09-14 00:00:00,62.96
2021-09-13 00:00:00,63.43
2021-09-10 00:00:00,62.73
2021-09-09 00:00:00,64.68
2021-09-08 00:00:00,65.33
2021-09-07 00:00:00,65.86
2021-09-06 00:00:00,65.02
