Date,DZ
2021-09-03 00:00:00,31.685
2021-09-02 00:00:00,31.005
2021-09-01 00:00:00,30.44
2021-08-31 00:00:00,30.21
2021-08-30 00:00:00,28.12
2021-08-27 00:00:00,26.34
2021-08-26 00:00:00,26.34
2021-08-25 00:00:00,26.33
2021-08-24 00:00:00,26.335
2021-08-23 00:00:00,23.995
2021-08-20 00:00:00,24.375
2021-08-19 00:00:00,24.055
2021-08-18 00:00:00,23.07
2021-08-17 00:00:00,24.57
2021-08-16 00:00:00,24.53
2021-08-13 00:00:00,24.465
2021-08-12 00:00:00,24.24
2021-08-11 00:00:00,23.595
2021-08-10 00:00:00,23.14
2021-08-09 00:00:00,23.24
2021-08-06 00:00:00,23.585
2021-08-05 00:00:00,23.095
2021-08-04 00:00:00,23.105
2021-08-03 00:00:00,23.13
2021-08-02 00:00:00,23.23
2021-07-30 00:00:00,23.53
2021-07-29 00:00:00,22.92
2021-07-28 00:00:00,24.105
2021-07-27 00:00:00,24.61
2021-07-26 00:00:00,24.635
2021-07-23 00:00:00,24.695
2021-07-22 00:00:00,24.885
2021-07-21 00:00:00,25.44
2021-07-20 00:00:00,25.6
2021-07-19 00:00:00,27.62
2021-07-16 00:00:00,30.67
2021-07-15 00:00:00,63.905
2021-07-14 00:00:00,64.275
2021-07-13 00:00:00,63.855
2021-07-12 00:00:00,64.045
2021-07-09 00:00:00,66.495
2021-07-08 00:00:00,65.105
2021-07-07 00:00:00,64.335
2021-07-06 00:00:00,63.495
2021-07-05 00:00:00,63.475
2021-07-02 00:00:00,63.8
2021-07-01 00:00:00,64.7
2021-06-30 00:00:00,64.675
2021-06-29 00:00:00,63.89
2021-06-28 00:00:00,62.715
2021-06-25 00:00:00,62.935
2021-06-24 00:00:00,62.585
2021-06-23 00:00:00,63.365
2021-06-22 00:00:00,64.49
2021-06-21 00:00:00,64.67
2021-06-18 00:00:00,64.05
2021-06-17 00:00:00,63.835
2021-06-16 00:00:00,64.315
2021-06-15 00:00:00,62.945
2021-06-14 00:00:00,62.285
2021-06-11 00:00:00,63.04
2021-06-10 00:00:00,63.56
2021-06-09 00:00:00,63.38
2021-06-08 00:00:00,63.89
2021-06-07 00:00:00,63.36
2021-06-04 00:00:00,64.775
2021-06-03 00:00:00,63.3
2021-06-02 00:00:00,63.295
2021-06-01 00:00:00,63.295
2021-05-31 00:00:00,63.295
2021-05-28 00:00:00,63.235
2021-05-27 00:00:00,63.71
2021-05-26 00:00:00,63.155
2021-05-25 00:00:00,63.72
2021-05-24 00:00:00,64.525
2021-05-21 00:00:00,64.27
2021-05-20 00:00:00,65.875
2021-05-19 00:00:00,64.46
2021-05-18 00:00:00,64.305
2021-05-17 00:00:00,63.07
2021-05-14 00:00:00,64.35
2021-05-13 00:00:00,64.86
2021-05-12 00:00:00,65.64
2021-05-11 00:00:00,63.535
2021-05-10 00:00:00,63.49
2021-05-07 00:00:00,64.99
2021-05-06 00:00:00,64.325
2021-05-05 00:00:00,64.59
2021-05-04 00:00:00,63.44
2021-05-03 00:00:00,63.44
2021-04-30 00:00:00,63.59
2021-04-29 00:00:00,63.885
2021-04-28 00:00:00,64.565
2021-04-27 00:00:00,63.445
2021-04-26 00:00:00,64.3
2021-04-23 00:00:00,64.395
2021-04-22 00:00:00,64.695
2021-04-21 00:00:00,65.155
2021-04-20 00:00:00,63.91
2021-04-19 00:00:00,63
2021-04-16 00:00:00,62.93
2021-04-15 00:00:00,63.37
2021-04-14 00:00:00,64.41
2021-04-13 00:00:00,64.005
2021-04-12 00:00:00,63.48
2021-04-09 00:00:00,63.17
2021-04-08 00:00:00,62.93
2021-04-07 00:00:00,60.79
2021-04-06 00:00:00,60.79
2021-04-05 00:00:00,60.79
2021-04-02 00:00:00,60.79
2021-04-01 00:00:00,62.325
2021-03-31 00:00:00,64.175
2021-03-30 00:00:00,64.14
2021-03-29 00:00:00,63.11
2021-03-26 00:00:00,64.72
2021-03-25 00:00:00,62.78
2021-03-24 00:00:00,63.82
2021-03-23 00:00:00,63.82
2021-03-22 00:00:00,63.82
2021-03-19 00:00:00,63.055
2021-03-18 00:00:00,64.005
2021-03-17 00:00:00,62.745
2021-03-16 00:00:00,63.11
2021-03-15 00:00:00,63.245
2021-03-12 00:00:00,60.805
2021-03-11 00:00:00,63.435
2021-03-10 00:00:00,62.665
2021-03-09 00:00:00,63.465
2021-03-08 00:00:00,64.81
2021-03-05 00:00:00,63.755
2021-03-04 00:00:00,63.375
2021-03-03 00:00:00,62.005
2021-03-02 00:00:00,61.145
2021-03-01 00:00:00,66.745
2021-02-26 00:00:00,64.725
2021-02-25 00:00:00,63.625
2021-02-24 00:00:00,64.835
2021-02-23 00:00:00,65.005
2021-02-22 00:00:00,63.075
2021-02-19 00:00:00,64.275
2021-02-18 00:00:00,64.92
2021-02-17 00:00:00,63.585
2021-02-16 00:00:00,62.425
2021-02-15 00:00:00,63.235
2021-02-12 00:00:00,62.595
2021-02-11 00:00:00,62.295
2021-02-10 00:00:00,64.095
2021-02-09 00:00:00,62.135
2021-02-08 00:00:00,61.855
2021-02-05 00:00:00,61.175
2021-02-04 00:00:00,61.975
2021-02-03 00:00:00,61.845
2021-02-02 00:00:00,63.795
2021-02-01 00:00:00,63.625
2021-01-29 00:00:00,64.765
2021-01-28 00:00:00,66.195
2021-01-27 00:00:00,63.695
2021-01-26 00:00:00,64.115
2021-01-25 00:00:00,63.765
2021-01-22 00:00:00,62.755
2021-01-21 00:00:00,62.305
2021-01-20 00:00:00,62.505
2021-01-19 00:00:00,64.665
2021-01-18 00:00:00,66.295
2021-01-15 00:00:00,63.875
2021-01-14 00:00:00,63.485
2021-01-13 00:00:00,65.02
2021-01-12 00:00:00,64.715
2021-01-11 00:00:00,63.405
2021-01-08 00:00:00,62.855
2021-01-07 00:00:00,62.455
2021-01-06 00:00:00,65.875
2021-01-05 00:00:00,62.115
2021-01-04 00:00:00,61.92
2021-01-01 00:00:00,62.385
2020-12-31 00:00:00,62.39
2020-12-30 00:00:00,61.175
2020-12-29 00:00:00,61.39
2020-12-28 00:00:00,61.225
2020-12-25 00:00:00,61.39
2020-12-24 00:00:00,62.46
2020-12-23 00:00:00,63.89
2020-12-22 00:00:00,69.675
2020-12-21 00:00:00,64.21
2020-12-18 00:00:00,62.4
2020-12-17 00:00:00,62.34
2020-12-16 00:00:00,64.19
2020-12-15 00:00:00,63.14
2020-12-14 00:00:00,65.59
2020-12-11 00:00:00,65.59
2020-12-10 00:00:00,62.81
2020-12-09 00:00:00,64.13
2020-12-08 00:00:00,65.14
2020-12-07 00:00:00,61.81
2020-12-04 00:00:00,62.15
2020-12-03 00:00:00,62.3
2020-12-02 00:00:00,60.97
2020-12-01 00:00:00,63.68
2020-11-30 00:00:00,62.38
2020-11-27 00:00:00,63.03
2020-11-26 00:00:00,63.02
2020-11-25 00:00:00,60.64
2020-11-24 00:00:00,62.87
2020-11-23 00:00:00,64.56
2020-11-20 00:00:00,64.62
2020-11-19 00:00:00,62.88
2020-11-18 00:00:00,63.43
2020-11-17 00:00:00,60.51
2020-11-16 00:00:00,63.895
2020-11-13 00:00:00,66.04
2020-11-12 00:00:00,62.655
2020-11-11 00:00:00,62.52
2020-11-10 00:00:00,58.85
2020-11-09 00:00:00,59.93
2020-11-06 00:00:00,57.67
2020-11-05 00:00:00,60.28
2020-11-04 00:00:00,61.16
2020-11-03 00:00:00,63.09
2020-11-02 00:00:00,66.875
2020-10-30 00:00:00,65.485
2020-10-29 00:00:00,71.505
2020-10-28 00:00:00,66.345
2020-10-27 00:00:00,67.255
2020-10-26 00:00:00,62.77
2020-10-23 00:00:00,65.865
2020-10-22 00:00:00,64.31
2020-10-21 00:00:00,65.755
2020-10-20 00:00:00,63.35
2020-10-19 00:00:00,61.53
2020-10-16 00:00:00,68.575
2020-10-15 00:00:00,65.37
2020-10-14 00:00:00,63.875
2020-10-13 00:00:00,61.705
2020-10-12 00:00:00,62.53
2020-10-09 00:00:00,61.8
2020-10-08 00:00:00,61.795
2020-10-07 00:00:00,59.55
2020-10-06 00:00:00,61.88
2020-10-05 00:00:00,62.59
2020-10-02 00:00:00,63.85
2020-10-01 00:00:00,62.805
2020-09-30 00:00:00,63.315
2020-09-29 00:00:00,63.165
2020-09-28 00:00:00,66.275
2020-09-25 00:00:00,70.24
2020-09-24 00:00:00,64.57
2020-09-23 00:00:00,64.8
2020-09-22 00:00:00,65.755
2020-09-21 00:00:00,65.7
2020-09-18 00:00:00,63.39
2020-09-17 00:00:00,63.2
2020-09-16 00:00:00,62.78
2020-09-15 00:00:00,62.965
2020-09-14 00:00:00,66.185
2020-09-11 00:00:00,63.125
2020-09-10 00:00:00,63.41
2020-09-09 00:00:00,64.82
2020-09-08 00:00:00,64.82
2020-09-07 00:00:00,64.82
2020-09-04 00:00:00,62.73
2020-09-03 00:00:00,60
2020-09-02 00:00:00,61.13
2020-09-01 00:00:00,63.18
2020-08-31 00:00:00,63.18
2020-08-28 00:00:00,61.88
2020-08-27 00:00:00,62.77
2020-08-26 00:00:00,63.455
2020-08-25 00:00:00,60.72
2020-08-24 00:00:00,63.39
2020-08-21 00:00:00,64.1
2020-08-20 00:00:00,62.78
2020-08-19 00:00:00,63.245
2020-08-18 00:00:00,63.02
2020-08-17 00:00:00,64.755
2020-08-14 00:00:00,63.09
2020-08-13 00:00:00,61.255
2020-08-12 00:00:00,60.875
2020-08-11 00:00:00,61.655
2020-08-10 00:00:00,60.895
2020-08-07 00:00:00,61.22
2020-08-06 00:00:00,60.535
2020-08-05 00:00:00,61.455
2020-08-04 00:00:00,61.275
2020-08-03 00:00:00,62.545
2020-07-31 00:00:00,64.915
2020-07-30 00:00:00,62.95
2020-07-29 00:00:00,64.65
2020-07-28 00:00:00,63.59
2020-07-27 00:00:00,63.2
2020-07-24 00:00:00,62.14
2020-07-23 00:00:00,62.45
2020-07-22 00:00:00,60.04
2020-07-21 00:00:00,60.68
2020-07-20 00:00:00,63.42
2020-07-17 00:00:00,63.63
2020-07-16 00:00:00,60.525
2020-07-15 00:00:00,63.08
2020-07-14 00:00:00,60.16
2020-07-13 00:00:00,63.44
2020-07-10 00:00:00,62.35
2020-07-09 00:00:00,63
2020-07-08 00:00:00,62.08
2020-07-07 00:00:00,59.51
2020-07-06 00:00:00,62.315
2020-07-03 00:00:00,59.55
2020-07-02 00:00:00,59.465
2020-07-01 00:00:00,59.615
2020-06-30 00:00:00,63.4
2020-06-29 00:00:00,63.795
2020-06-26 00:00:00,64.615
2020-06-25 00:00:00,64.57
2020-06-24 00:00:00,60.01
2020-06-23 00:00:00,65.445
2020-06-22 00:00:00,62.245
2020-06-19 00:00:00,64.905
2020-06-18 00:00:00,64.225
2020-06-17 00:00:00,56.08
2020-06-16 00:00:00,67.325
2020-06-15 00:00:00,67.245
2020-06-12 00:00:00,67.245
2020-06-11 00:00:00,65.875
2020-06-10 00:00:00,65.465
2020-06-09 00:00:00,60.935
2020-06-08 00:00:00,57.77
2020-06-05 00:00:00,61.15
2020-06-04 00:00:00,59.17
2020-06-03 00:00:00,58.97
2020-06-02 00:00:00,60.63
2020-06-01 00:00:00,64.495
2020-05-29 00:00:00,60.465
2020-05-28 00:00:00,58.95
2020-05-27 00:00:00,58.685
2020-05-26 00:00:00,62.84
2020-05-25 00:00:00,62.835
2020-05-22 00:00:00,60.89
2020-05-21 00:00:00,59.22
2020-05-20 00:00:00,59.54
2020-05-19 00:00:00,60.33
2020-05-18 00:00:00,63.605
2020-05-15 00:00:00,66.375
2020-05-14 00:00:00,65.205
2020-05-13 00:00:00,62.64
2020-05-12 00:00:00,61.58
2020-05-11 00:00:00,64.48
2020-05-08 00:00:00,64.475
2020-05-07 00:00:00,64
2020-05-06 00:00:00,64.11
2020-05-05 00:00:00,68.275
2020-05-04 00:00:00,64.51
2020-05-01 00:00:00,64.51
2020-04-30 00:00:00,60.905
2020-04-29 00:00:00,61.945
2020-04-28 00:00:00,60.77
2020-04-27 00:00:00,63.215
2020-04-24 00:00:00,60.11
2020-04-23 00:00:00,62.495
2020-04-22 00:00:00,66.105
2020-04-21 00:00:00,64.745
2020-04-20 00:00:00,60.355
2020-04-17 00:00:00,53.175
2020-04-16 00:00:00,54.135
2020-04-15 00:00:00,54.015
2020-04-14 00:00:00,51.55
2020-04-13 00:00:00,51.55
2020-04-10 00:00:00,51.55
2020-04-09 00:00:00,59.05
2020-04-08 00:00:00,59.05
2020-04-07 00:00:00,59.865
2020-04-06 00:00:00,67.465
2020-04-03 00:00:00,68.605
2020-04-02 00:00:00,68.145
2020-04-01 00:00:00,62.445
2020-03-31 00:00:00,64.035
2020-03-30 00:00:00,64.165
2020-03-27 00:00:00,67.28
2020-03-26 00:00:00,66.82
2020-03-25 00:00:00,67.54
2020-03-24 00:00:00,70.35
2020-03-23 00:00:00,74.115
2020-03-20 00:00:00,73.835
2020-03-19 00:00:00,71.31
2020-03-18 00:00:00,63.605
2020-03-17 00:00:00,63.635
2020-03-16 00:00:00,77.81
2020-03-13 00:00:00,77.365
2020-03-12 00:00:00,62.415
2020-03-11 00:00:00,62.415
2020-03-10 00:00:00,91.385
2020-03-09 00:00:00,76.195
2020-03-06 00:00:00,69.32
2020-03-05 00:00:00,63.245
2020-03-04 00:00:00,74.835
2020-03-03 00:00:00,74.19
2020-03-02 00:00:00,72.76
2020-02-28 00:00:00,74.945
2020-02-27 00:00:00,66.93
2020-02-26 00:00:00,68.67
2020-02-25 00:00:00,69.34
2020-02-24 00:00:00,64.5
2020-02-21 00:00:00,62.62
2020-02-20 00:00:00,61.56
2020-02-19 00:00:00,62.665
2020-02-18 00:00:00,61.53
2020-02-17 00:00:00,61.23
2020-02-14 00:00:00,62.44
2020-02-13 00:00:00,61.12
2020-02-12 00:00:00,60.57
2020-02-11 00:00:00,61.725
2020-02-10 00:00:00,63.065
2020-02-07 00:00:00,60.905
2020-02-06 00:00:00,60.48
2020-02-05 00:00:00,61.075
2020-02-04 00:00:00,62.545
2020-02-03 00:00:00,64.26
2020-01-31 00:00:00,64
2020-01-30 00:00:00,62.63
2020-01-29 00:00:00,62.63
2020-01-28 00:00:00,65.71
2020-01-27 00:00:00,63.555
2020-01-24 00:00:00,64.465
2020-01-23 00:00:00,63.46
2020-01-22 00:00:00,63.41
2020-01-21 00:00:00,63.06
2020-01-20 00:00:00,61.8
2020-01-17 00:00:00,62.01
2020-01-16 00:00:00,63.27
2020-01-15 00:00:00,63.265
2020-01-14 00:00:00,63.86
2020-01-13 00:00:00,61.89
2020-01-10 00:00:00,61.07
2020-01-09 00:00:00,62.26
2020-01-08 00:00:00,62.08
2020-01-07 00:00:00,63.64
2020-01-06 00:00:00,64.145
2020-01-03 00:00:00,62.64
2020-01-02 00:00:00,61.595
2020-01-01 00:00:00,61.925
2019-12-31 00:00:00,61.92
2019-12-30 00:00:00,62.045
2019-12-27 00:00:00,62.685
2019-12-26 00:00:00,62.685
2019-12-25 00:00:00,62.685
2019-12-24 00:00:00,62.685
2019-12-23 00:00:00,60.665
2019-12-20 00:00:00,61.515
2019-12-19 00:00:00,61.465
2019-12-18 00:00:00,60.4
2019-12-17 00:00:00,60.555
2019-12-16 00:00:00,60.52
2019-12-13 00:00:00,61.05
2019-12-12 00:00:00,62.315
2019-12-11 00:00:00,61.74
2019-12-10 00:00:00,61.625
2019-12-09 00:00:00,60.97
2019-12-06 00:00:00,62.155
2019-12-05 00:00:00,60.265
2019-12-04 00:00:00,64.135
2019-12-03 00:00:00,62.345
2019-12-02 00:00:00,62.345
2019-11-29 00:00:00,63.015
2019-11-28 00:00:00,63.045
2019-11-27 00:00:00,62.385
2019-11-26 00:00:00,65.005
2019-11-25 00:00:00,63.275
2019-11-22 00:00:00,64.4
2019-11-21 00:00:00,64.46
2019-11-20 00:00:00,63.7
2019-11-19 00:00:00,63.335
2019-11-18 00:00:00,62.34
2019-11-15 00:00:00,64
2019-11-14 00:00:00,64.71
2019-11-13 00:00:00,63.85
2019-11-12 00:00:00,62.82
2019-11-11 00:00:00,63.6
2019-11-08 00:00:00,61.11
2019-11-07 00:00:00,61.81
2019-11-06 00:00:00,61.81
2019-11-05 00:00:00,62.035
2019-11-04 00:00:00,61.815
2019-11-01 00:00:00,63.34
2019-10-31 00:00:00,64.215
2019-10-30 00:00:00,63.99
2019-10-29 00:00:00,62.36
2019-10-28 00:00:00,63.005
2019-10-25 00:00:00,63.25
2019-10-24 00:00:00,63.045
2019-10-23 00:00:00,62.615
2019-10-22 00:00:00,60.705
2019-10-21 00:00:00,63.48
2019-10-18 00:00:00,62.295
2019-10-17 00:00:00,61.02
2019-10-16 00:00:00,61.02
2019-10-15 00:00:00,64.585
2019-10-14 00:00:00,59.17
2019-10-11 00:00:00,61.6
2019-10-10 00:00:00,62.99
2019-10-09 00:00:00,65.075
2019-10-08 00:00:00,63.92
2019-10-07 00:00:00,66.255
2019-10-04 00:00:00,66.255
2019-10-03 00:00:00,66.255
2019-10-02 00:00:00,61.15
2019-10-01 00:00:00,62.215
2019-09-30 00:00:00,63.235
2019-09-27 00:00:00,64.44
2019-09-26 00:00:00,65.14
2019-09-25 00:00:00,62.84
2019-09-24 00:00:00,65.69
2019-09-23 00:00:00,62.33
2019-09-20 00:00:00,63.65
2019-09-19 00:00:00,62.9
2019-09-18 00:00:00,64.96
2019-09-17 00:00:00,63.03
2019-09-16 00:00:00,62.85
2019-09-13 00:00:00,57.705
2019-09-12 00:00:00,64.29
2019-09-11 00:00:00,64.29
2019-09-10 00:00:00,62.69
2019-09-09 00:00:00,61.86
2019-09-06 00:00:00,60.82
2019-09-05 00:00:00,62.46
2019-09-04 00:00:00,64.485
2019-09-03 00:00:00,63.38
2019-09-02 00:00:00,63.91
2019-08-30 00:00:00,59.62
2019-08-29 00:00:00,62.58
2019-08-28 00:00:00,62.96
2019-08-27 00:00:00,61.74
2019-08-26 00:00:00,61.74
2019-08-23 00:00:00,61.83
2019-08-22 00:00:00,59.3
2019-08-21 00:00:00,61.03
2019-08-20 00:00:00,57.41
2019-08-19 00:00:00,58.21
2019-08-16 00:00:00,61.31
2019-08-15 00:00:00,63.09
2019-08-14 00:00:00,58.92
2019-08-13 00:00:00,63.71
2019-08-12 00:00:00,63.51
2019-08-09 00:00:00,61.965
2019-08-08 00:00:00,65.645
2019-08-07 00:00:00,64.015
2019-08-06 00:00:00,70.325
2019-08-05 00:00:00,67.85
2019-08-02 00:00:00,64.55
2019-08-01 00:00:00,63.65
2019-07-31 00:00:00,67.65
2019-07-30 00:00:00,65.92
2019-07-29 00:00:00,66.095
2019-07-26 00:00:00,63.42
2019-07-25 00:00:00,60.595
2019-07-24 00:00:00,62.175
2019-07-23 00:00:00,63.365
2019-07-22 00:00:00,63.465
2019-07-19 00:00:00,62.805
2019-07-18 00:00:00,65.15
2019-07-17 00:00:00,64.43
2019-07-16 00:00:00,62.74
2019-07-15 00:00:00,63.54
2019-07-12 00:00:00,63.03
2019-07-11 00:00:00,62.475
2019-07-10 00:00:00,65.06
2019-07-09 00:00:00,65.06
2019-07-08 00:00:00,66.14
2019-07-05 00:00:00,64.935
2019-07-04 00:00:00,63.715
2019-07-03 00:00:00,63.055
2019-07-02 00:00:00,62.025
2019-07-01 00:00:00,63.635
2019-06-28 00:00:00,65.605
2019-06-27 00:00:00,65.605
2019-06-26 00:00:00,65.6
2019-06-25 00:00:00,65.56
2019-06-24 00:00:00,64.505
2019-06-21 00:00:00,61.815
2019-06-20 00:00:00,62.145
2019-06-19 00:00:00,61.235
2019-06-18 00:00:00,63.375
2019-06-17 00:00:00,63.385
2019-06-14 00:00:00,63.285
2019-06-13 00:00:00,63.77
2019-06-12 00:00:00,60.52
2019-06-11 00:00:00,61.965
2019-06-10 00:00:00,60.185
2019-06-07 00:00:00,62.365
2019-06-06 00:00:00,60.68
2019-06-05 00:00:00,59.8
2019-06-04 00:00:00,63.095
2019-06-03 00:00:00,65.94
2019-05-31 00:00:00,64.495
2019-05-30 00:00:00,64.495
2019-05-29 00:00:00,63.65
2019-05-28 00:00:00,62.475
2019-05-27 00:00:00,62.475
2019-05-24 00:00:00,65.195
2019-05-23 00:00:00,62.425
2019-05-22 00:00:00,62.425
2019-05-21 00:00:00,64.105
2019-05-20 00:00:00,63.335
2019-05-17 00:00:00,63.335
2019-05-16 00:00:00,63.335
2019-05-15 00:00:00,65.375
2019-05-14 00:00:00,65.375
2019-05-13 00:00:00,64.665
2019-05-10 00:00:00,70.145
2019-05-09 00:00:00,66.07
2019-05-08 00:00:00,65.905
2019-05-07 00:00:00,64.705
2019-05-06 00:00:00,64.7
2019-05-03 00:00:00,65.35
2019-05-02 00:00:00,64.75
2019-05-01 00:00:00,64.635
2019-04-30 00:00:00,63.67
2019-04-29 00:00:00,64.035
2019-04-26 00:00:00,66.01
2019-04-25 00:00:00,64.875
2019-04-24 00:00:00,65.005
2019-04-23 00:00:00,64.585
2019-04-22 00:00:00,64.585
2019-04-19 00:00:00,64.595
2019-04-18 00:00:00,64.38
2019-04-17 00:00:00,65.055
2019-04-16 00:00:00,64.52
2019-04-15 00:00:00,63.545
2019-04-12 00:00:00,63.805
2019-04-11 00:00:00,63.905
2019-04-10 00:00:00,64.705
2019-04-09 00:00:00,65.145
2019-04-08 00:00:00,64.035
2019-04-05 00:00:00,64.735
2019-04-04 00:00:00,64.015
2019-04-03 00:00:00,64.025
2019-04-02 00:00:00,62.685
2019-04-01 00:00:00,63.455
2019-03-29 00:00:00,64.925
2019-03-28 00:00:00,65.055
2019-03-27 00:00:00,64.485
2019-03-26 00:00:00,65.57
2019-03-25 00:00:00,65.585
2019-03-22 00:00:00,65.58
2019-03-21 00:00:00,65.455
2019-03-20 00:00:00,65.995
2019-03-19 00:00:00,63.83
2019-03-18 00:00:00,64.49
2019-03-15 00:00:00,64.69
2019-03-14 00:00:00,63.865
2019-03-13 00:00:00,63.86
2019-03-12 00:00:00,65.54
2019-03-11 00:00:00,65.535
2019-03-08 00:00:00,64.965
2019-03-07 00:00:00,64.305
2019-03-06 00:00:00,64.525
2019-03-05 00:00:00,63.24
2019-03-04 00:00:00,62.805
2019-03-01 00:00:00,63.18
2019-02-28 00:00:00,63.285
2019-02-27 00:00:00,63.3
2019-02-26 00:00:00,63.18
2019-02-25 00:00:00,64.28
2019-02-22 00:00:00,63.87
2019-02-21 00:00:00,62.57
2019-02-20 00:00:00,62.96
2019-02-19 00:00:00,62.34
2019-02-18 00:00:00,62.34
2019-02-15 00:00:00,64.5
2019-02-14 00:00:00,62.13
2019-02-13 00:00:00,62.47
2019-02-12 00:00:00,63.4
2019-02-11 00:00:00,65.53
2019-02-08 00:00:00,65.53
2019-02-07 00:00:00,63.46
2019-02-06 00:00:00,62.1
2019-02-05 00:00:00,65.06
2019-02-04 00:00:00,63.84
2019-02-01 00:00:00,61.88
2019-01-31 00:00:00,62.775
2019-01-30 00:00:00,63.665
2019-01-29 00:00:00,65.08
2019-01-28 00:00:00,63.61
2019-01-25 00:00:00,65.89
2019-01-24 00:00:00,65.95
2019-01-23 00:00:00,66.83
2019-01-22 00:00:00,64.32
2019-01-21 00:00:00,63.57
2019-01-18 00:00:00,65.14
2019-01-17 00:00:00,65.14
2019-01-16 00:00:00,65.135
2019-01-15 00:00:00,66.48
2019-01-14 00:00:00,64.15
2019-01-11 00:00:00,63.27
2019-01-10 00:00:00,63.27
2019-01-09 00:00:00,63.87
2019-01-08 00:00:00,64.435
2019-01-07 00:00:00,62.46
2019-01-04 00:00:00,63.93
2019-01-03 00:00:00,67.74
2019-01-02 00:00:00,64.48
2019-01-01 00:00:00,63.925
2018-12-31 00:00:00,65.92
2018-12-28 00:00:00,68.58
2018-12-27 00:00:00,68.545
2018-12-26 00:00:00,68.715
2018-12-25 00:00:00,68.545
2018-12-24 00:00:00,68.545
2018-12-21 00:00:00,68.545
2018-12-20 00:00:00,65.355
2018-12-19 00:00:00,65.35
2018-12-18 00:00:00,66.93
2018-12-17 00:00:00,65.54
2018-12-14 00:00:00,62.6
2018-12-13 00:00:00,62.26
2018-12-12 00:00:00,64.515
2018-12-11 00:00:00,67.78
2018-12-10 00:00:00,63.76
2018-12-07 00:00:00,66.79
2018-12-06 00:00:00,64.84
2018-12-05 00:00:00,66.89
2018-12-04 00:00:00,62.57
2018-12-03 00:00:00,66.45
2018-11-30 00:00:00,66.17
2018-11-29 00:00:00,66.6
2018-11-28 00:00:00,67.25
2018-11-27 00:00:00,64.455
2018-11-26 00:00:00,68.32
2018-11-23 00:00:00,67.95
2018-11-22 00:00:00,64.78
2018-11-21 00:00:00,68.33
2018-11-20 00:00:00,68.98
2018-11-19 00:00:00,68.52
2018-11-16 00:00:00,69.68
2018-11-15 00:00:00,66.8
2018-11-14 00:00:00,68.545
2018-11-13 00:00:00,68.49
2018-11-12 00:00:00,68.21
2018-11-09 00:00:00,67.635
2018-11-08 00:00:00,69.61
2018-11-07 00:00:00,71.565
2018-11-06 00:00:00,70.77
2018-11-05 00:00:00,70.53
2018-11-02 00:00:00,69.945
2018-11-01 00:00:00,69.125
2018-10-31 00:00:00,71.825
2018-10-30 00:00:00,68.655
2018-10-29 00:00:00,71.995
2018-10-26 00:00:00,71.53
2018-10-25 00:00:00,70.475
2018-10-24 00:00:00,73.25
2018-10-23 00:00:00,70.105
2018-10-22 00:00:00,70.58
2018-10-19 00:00:00,71.795
2018-10-18 00:00:00,71.065
2018-10-17 00:00:00,69.625
2018-10-16 00:00:00,71.065
2018-10-15 00:00:00,71.31
2018-10-12 00:00:00,73.33
2018-10-11 00:00:00,71.325
2018-10-10 00:00:00,70.57
2018-10-09 00:00:00,73.29
2018-10-08 00:00:00,71.21
2018-10-05 00:00:00,71.61
2018-10-04 00:00:00,69.275
2018-10-03 00:00:00,74.07
2018-10-02 00:00:00,68.465
2018-10-01 00:00:00,72.02
2018-09-28 00:00:00,70.42
2018-09-27 00:00:00,67.47
2018-09-26 00:00:00,69.235
2018-09-25 00:00:00,70.375
2018-09-24 00:00:00,70.285
2018-09-21 00:00:00,64.71
2018-09-20 00:00:00,62.695
2018-09-19 00:00:00,65.025
2018-09-18 00:00:00,66.55
2018-09-17 00:00:00,64.61
2018-09-14 00:00:00,63.58
2018-09-13 00:00:00,65.575
2018-09-12 00:00:00,65.045
2018-09-11 00:00:00,63.285
2018-09-10 00:00:00,63.51
2018-09-07 00:00:00,64.445
2018-09-06 00:00:00,63.625
2018-09-05 00:00:00,64.975
2018-09-04 00:00:00,65.82
2018-09-03 00:00:00,66.435
2018-08-31 00:00:00,66.865
2018-08-30 00:00:00,66.885
2018-08-29 00:00:00,64.37
2018-08-28 00:00:00,65.56
2018-08-27 00:00:00,65.74
2018-08-24 00:00:00,64.765
2018-08-23 00:00:00,64.895
2018-08-22 00:00:00,63.185
2018-08-21 00:00:00,65.28
2018-08-20 00:00:00,65.63
2018-08-17 00:00:00,65.975
2018-08-16 00:00:00,68.27
2018-08-15 00:00:00,65.265
2018-08-14 00:00:00,66.79
2018-08-13 00:00:00,69.835
2018-08-10 00:00:00,65.825
2018-08-09 00:00:00,65.96
2018-08-08 00:00:00,64.035
2018-08-07 00:00:00,66.085
2018-08-06 00:00:00,66.485
2018-08-03 00:00:00,67.855
2018-08-02 00:00:00,65.565
2018-08-01 00:00:00,71.29
2018-07-31 00:00:00,67.195
2018-07-30 00:00:00,66.115
2018-07-27 00:00:00,62.825
2018-07-26 00:00:00,65.185
2018-07-25 00:00:00,62.955
2018-07-24 00:00:00,65.57
2018-07-23 00:00:00,66.075
2018-07-20 00:00:00,66.585
2018-07-19 00:00:00,66.085
2018-07-18 00:00:00,65.96
2018-07-17 00:00:00,64.175
2018-07-16 00:00:00,63.965
2018-07-13 00:00:00,71.29
2018-07-12 00:00:00,66.81
2018-07-11 00:00:00,71.285
