Date,DANK
2021-10-22 00:00:00,117.69
2021-10-21 00:00:00,117.95
2021-10-20 00:00:00,117.295
2021-10-19 00:00:00,118.175
2021-10-18 00:00:00,119.985
2021-10-15 00:00:00,117.79
2021-10-14 00:00:00,120.45
2021-10-13 00:00:00,124.36
2021-10-12 00:00:00,126.065
2021-10-11 00:00:00,123.93
2021-10-08 00:00:00,122.185
2021-10-07 00:00:00,121.22
2021-10-06 00:00:00,119.065
2021-10-05 00:00:00,116.945
2021-10-04 00:00:00,116.6
2021-10-01 00:00:00,115.32
2021-09-30 00:00:00,113.62
2021-09-29 00:00:00,111.975
2021-09-28 00:00:00,113.075
2021-09-27 00:00:00,110.555
2021-09-24 00:00:00,111.105
2021-09-23 00:00:00,110.295
2021-09-22 00:00:00,112.11
2021-09-21 00:00:00,114.55
2021-09-20 00:00:00,114.715
2021-09-17 00:00:00,101.55
2021-09-16 00:00:00,101.735
2021-09-15 00:00:00,103.855
2021-09-14 00:00:00,104.595
2021-09-13 00:00:00,105.695
2021-09-10 00:00:00,106.395
2021-09-09 00:00:00,107.415
2021-09-08 00:00:00,107.465
2021-09-07 00:00:00,107.515
2021-09-06 00:00:00,107.295
