ERST,KBCB,DANK,NORD,BNP,CRAG,CRMU,SOCG,BAY,COMZ,DB,DZ,HESLN,LBBW,INTE,UNIC,ABN,INGB,RABO,BBVA,CAIX,SAB,SANT,SEB,SWED,SWEN,VB
31.21,64.34,18.495714,9.809711,57.54,10.71,,21.615,,9.806,9.519,,,,2.3955,18.84,14.79,11.584,,6.6280003,3.452,0.9988,3.4795,9.490154,15.266769,7.8660297,
31.33,64.46,18.608646,9.663045,57.07,10.706,,21.65,,9.72,9.596,,,,2.377,18.36,14.79,11.528,,6.598,3.497,0.9902,3.4825,9.370386,14.94149,7.79602,
31.12,64.38,18.525234,9.785105,56.92,10.66,,21.555,,9.842,9.565,,,,2.358,18.238,15.18,11.514,,6.482,3.45,1.0045,3.424,10.151003,15.057764,7.9964676,
30.55,64.08,18.862846,9.789051,57.23,10.608,,21.39,,9.802,9.456,,,,2.309,17.74,14.995,11.422,,6.58,3.493,0.9986,3.524,10.113643,14.969254,7.945865,
30.56,63.18,18.66512,9.820702,55.83,10.47,,21.05,,9.586,9.3,,,,2.328,17.948,14.595,11.126,,6.46,3.579,0.9672,3.418,10.150011,15.102968,7.974438,
30.54,63.28,18.279667,9.879249,56.34,10.472,,21.16,,9.754,9.328,,,,2.365,17.93,14.6,11.176,,6.386,3.599,0.9914,3.446,10.111014,15.82555,8.0180435,
30.5,63.62,18.433,9.570804,55.8,10.468,,21.3,,9.67,9.465,,,,2.3675,17.41,14.59,11.142,,6.276,3.608,0.983,3.438,9.864294,15.432632,7.747793,
30.86,63.3,18.296288,9.3602705,55.21,10.398,,20.785,,9.702,9.356,,,,2.365,17.46,14.62,10.93,,6.571,3.584,0.9888,3.426,9.696412,15.27798,7.6465683,
29.81,62.84,18.752193,9.404169,54.53,10.37,,20.775,,9.736,9.289,,,,2.328,17.25,14.77,10.984,,6.619,3.652,1.01,3.452,9.72014,15.26303,7.5101247,
28.5,63.56,19.303219,9.346675,53.37,10.252,,20.13,,9.458,9.143,,,,2.2935,17.15,14.585,10.866,,6.481,3.617,0.9888,3.381,9.694168,15.467901,7.586043,
28.59,61.56,19.513912,10.26444,51.97,10.07,,19.748,,9.358,8.922,,,,2.2715,16.43,14.525,10.72,,6.344,3.542,0.9824,3.3235,9.799095,15.718822,7.782003,
28.19,60.68,18.830997,10.673338,51.79,10.03,,19.962,,9.212,9.065,,,,2.263,16.23,14.475,10.542,,6.256,3.523,0.9816,3.29,10.328604,16.247292,8.758943,
30.19,59.84,18.757866,10.660477,50.47,9.941,,19.9,,8.878,8.54,,,,2.319,16.916,14.36,10.376,,6.129,3.493,0.9668,3.22,10.314998,16.358627,8.759897,
30.79,60.74,18.878366,10.305609,53.28,10.15,,21.2,,9.39,9.336,,,,2.343,17.2,14.68,10.778,,6.413,3.599,1.01,3.3195,10.086265,16.001383,8.64614,
30.97,61.46,18.824327,10.085017,54.47,10.262,,21.705,,9.796,9.643,,,,2.355,17.42,14.915,11.09,,6.585,3.729,1.045,3.3835,9.904288,15.661659,8.481722,
30.01,61.72,19.979698,10.355311,54.74,10.282,,21.93,,10.02,9.849,,,,2.275,16.286,14.895,11.16,,6.567,3.81,1.074,3.376,10.063184,16.308989,8.615088,
29.81,59.86,19.451887,10.268661,52.56,10.056,,21.025,,9.326,9.287,,,,2.193,15.898,14.34,10.532,,6.231,3.622,0.9994,3.2255,10.157976,16.540184,8.756568,
30.12,58.84,20.890644,11.093648,51.68,9.99,,21.2,,9.188,9.334,,,,2.248,16.49,14.13,10.602,,6.036,3.51,0.9826,3.1385,10.709083,17.385569,9.115628,
30.56,60.08,21.911291,10.824872,52.71,10.224,,21.235,,9.518,9.479,,,,2.2435,16.054,14.235,11,,6.254,3.586,1.0145,3.2915,10.454942,16.994785,8.966412,
33.22,60.62,21.938196,11.323863,52.03,10.222,,21.495,,9.49,9.603,,,,2.4085,17.654,14.005,10.778,,6.048,3.634,1.0195,3.208,10.907985,17.538242,9.163412,
32.58,63.8,21.969343,11.785794,57.88,10.784,,24.475,,10.395,10.582,,,,2.3305001,16.942,15.545,11.92,,6.69,3.896,1.1389999,3.4455,11.346408,18.634224,9.555334,
34.49,62.28,21.992567,11.894528,56.15,10.682,,23.935,,9.96,10.148,,,,2.4819999,18.62,15.28,11.718,,6.469,3.743,1.09,3.3445,11.456852,19.034086,9.596944,
35.6,66.08,22.042742,11.791681,60.25,11.02,,25.525,,11.41,10.668,,,,2.5314999,19.22,16.035,12.438,,7.05,3.992,1.2360001,3.6100001,11.354493,18.797304,9.593351,
36.5,69.22,21.815706,11.986757,62.64,11.3,,26.725,,11.715,11.514,,,,2.5725,19.402,16.485,13.036,,7.299,4.065,1.3025,3.7684999,11.662499,19.16878,9.808324,
37.08,70.52,21.715729,11.948826,64,11.438,,27.145,,11.895,11.636,,,,2.565,19.084,16.625,13.224,,7.321,4.109,1.306,3.819,11.649836,19.151524,9.818186,
37.05,70.96,21.961443,11.777978,63.92,11.396,,27.14,,11.82,11.586,,,,2.5925,19.278,16.685,13.222,,7.287,4.056,1.294,3.7655,11.579522,18.965452,9.747633,
36.63,71.72,21.524359,11.839329,64.94,11.53,,27.435,,11.945,11.768,,,,2.5745,18.938,16.785,13.49,,7.446,4.128,1.3280001,3.858,11.559531,18.805538,9.752515,
36.35,71.24,21.54149,11.993277,64.26,11.422,,26.925,,11.68,11.668,,,,2.542,18.636,16.68,13.414,,7.378,4.077,1.2885001,3.797,11.849509,19.331743,10.045634,
36.2,70.24,21.393103,12.112899,63.37,11.302,,26.485,,11.295,11.446,,,,2.537,18.872,16.43,13.14,,7.26,3.994,1.2315,3.6835,12.057617,19.837748,10.140904,
37.18,70.28,20.76734,11.869875,63.4,11.39,,26.56,,11.265,11.592,,,,2.5615,19.348,16.685,13.216,,7.225,4.002,1.2445,3.69,11.803871,19.258709,9.968416,
35.33,70.7,21.068708,11.907408,66.15,11.562,,27.32,,11.525,11.8,,,,2.533,19.078,16.705,13.266,,7.373,4.052,1.234,3.7225,11.790634,19.236158,9.912279,
34.4,70.68,20.809288,11.683106,65.46,11.468,,26.785,,11.155,11.55,,,,2.495,18.236,16.55,13.112,,7.187,4,1.207,3.5525,11.615234,18.895683,9.701231,
34.58,69.02,20.515245,11.761696,63.89,11.35,,26.39,,10.67,11.294,,,,2.514,18.452,16.255,12.926,,7.028,3.947,1.186,3.48,11.741718,19.2971,9.816548,
34.65,70.06,20.525784,11.587164,64.79,11.474,,26.81,,10.73,11.468,,,,2.4765,18.104,16.41,13.034,,7.033,3.937,1.173,3.52,11.560006,19.010191,9.781196,
35.85,69.54,20.149363,11.47048,63.96,11.386,,26.75,,10.645,11.42,,,,2.553,18.6,16.305,12.814,,6.947,3.916,1.158,3.467,11.438286,18.655405,9.6451845,
35.63,70.9,19.84535,11.553143,65.4,11.62,,27.28,,11.23,11.596,,,,2.554,19,16.645,13.148,,6.968,4.017,1.196,3.523,11.490354,18.746946,9.687417,
36.37,70.6,19.878054,11.380308,65.5,11.688,,27.725,,10.98,11.632,,,,2.5644999,19.558,16.53,13.17,,6.973,4.064,1.1855,3.5105,11.262698,18.332747,9.520998,
36.42,71.82,19.852587,11.294726,65.43,11.75,,27.86,,11.38,11.88,,,,2.551,19.426,16.535,13.212,,6.976,4.111,1.2125,3.524,11.239854,18.3148,9.512722,
36,71.58,19.59758,11.263527,65.8,11.8,,28,,11.5,11.86,,,,2.495,18.632,16.53,13.268,,7.01,4.085,1.2125,3.554,11.22939,18.470102,9.491081,
35.78,70.74,18.98121,11.005908,64.2,11.584,,26.8,,10.305,11.41,,,,2.5025,18.926,16.07,12.996,,6.882,4.005,1.193,3.471,11.020256,18.104065,9.164118,
35.97,70.76,18.450584,11.161163,64.38,11.564,,26.51,,10.075,11.552,,,,2.499,18.68,16.155,13.056,,6.875,3.999,1.1835,3.5005,11.072798,18.259296,9.30097,
35.71,70.58,18.095863,11.060113,63.32,11.544,,26.45,,10.125,11.37,,,,2.477,18.742,16.21,13.112,,6.831,4.025,1.1825,3.4805,10.878151,17.826982,9.010186,
36.97,70.48,18.625032,11.023374,63.59,11.564,,26.25,,10.19,11.338,,,,2.504,18.973999,16.435,13.046,,6.74,3.97,1.162,3.4485,10.942385,17.729654,9.872795,
36.23,71.16,18.3576,10.953958,64.41,11.694,,26.545,,10.355,11.7,,,,2.469,18.222,16.545,13.162,,6.8,4.043,1.1800001,3.5019999,10.875026,17.785929,9.774367,
35.36,68.58,19.327393,11.022997,63.85,11.216,,26.615,,10.28,11.668,,,,2.4685,18.262,16.295,12.778,,6.7530003,4.028,1.175,3.5285,10.935095,18.160696,9.915423,
34.7,68,19.101452,11.018456,62.34,11.142,,28.025,,10.135,11.53,,,,2.447,18.302,14.625,12.412,,6.777,3.965,1.1415,3.52,10.923698,18.420181,9.675023,
35.31,68.06,19.363997,10.846034,60.75,11.046,,27.555,,10.115,11.356,,,,2.383,18.018,14.39,12.39,,6.79,3.964,1.131,3.4455,10.765185,18.199755,9.649121,
35.3,68.24,19.123253,10.709957,61.72,11.26,,27.835,,10.11,11.53,,,,2.455,18.138,14.705,12.6,,6.907,3.871,1.1365,3.4984999,11.094277,17.624203,9.572826,
34.45,69.04,18.869936,10.813415,61.6,11.188,,27.5,,10.07,11.456,,,,2.453,18.08,14.6,12.704,,6.798,3.979,1.166,3.4345,11.146067,17.475328,9.638043,
34.75,67.9,18.652538,10.816587,63.19,11.074,,27.375,,10.535,12.25,,,,2.41,17.884,15.06,13.394,,6.767,4.077,1.2145,3.2485,11.057551,17.532331,9.643006,
33.72,67.86,18.994616,10.720198,62.9,11.036,,27.28,,10.465,12.208,,,,2.344,15.926,15.21,13.252,,6.463,4.067,1.1975,3.203,10.896903,17.130718,9.638538,
34.14,67.62,18.664206,10.698032,62.11,10.942,,26.615,,10.21,12.278,,,,2.351,15.8880005,15.055,13.06,,6.439,4.038,1.1575,3.195,11.290977,17.28302,9.654344,
33.79,66.94,18.837563,10.722106,62.03,10.956,,26.6,,10.1,12.34,,,,2.3425,15.736,15.025,13.106,,6.434,4.037,1.164,3.1715,11.480899,17.435123,9.860702,
33.84,67,18.796207,10.683456,61.73,10.852,,25.46,,9.956,12.132,,,,2.295,15.31,15.2,13.054,,6.417,3.991,1.106,3.194,11.32126,17.047112,9.823454,
33.53,66.76,18.818724,10.652562,60.99,10.686,,24.985,,9.652,11.914,,,,2.2855,15.256,14.79,12.824,,6.292,3.9359999,0.9966,3.0935,11.174799,16.939116,9.7460375,
33.15,67.54,18.840734,10.546277,60.75,10.654,,25.095,,9.6779995,11.976,,,,2.2395,15.03,14.79,12.8,,6.4309998,3.975,0.9876,3.104,11.046054,16.776949,9.660269,
33.06,67.16,18.969088,10.677848,60.2,10.578,,24.695,,9.65,11.916,,,,2.1805,14.958,14.645,12.608,,6.45,3.963,0.9798,3.0955,11.123508,17.020634,9.74151,
32.64,67.18,18.838936,10.592449,59.65,10.514,,24.48,,9.6,11.982,,,,2.223,14.62,14.56,12.308,,6.367,3.959,0.97,3.0970001,11.060889,16.595787,9.68941,
33.14,66.44,19.150526,10.597387,58.9,10.434,,24.215,,9.524,11.754,,,,2.25,14.618,14.285,12.166,,6.31,3.861,0.9592,3.0475,11.421431,16.65367,9.7379,
32.05,68.56,19.345808,10.561456,59.64,10.602,,24.735,,9.906,11.996,,,,2.261,14.658,14.55,12.262,,6.443,3.918,0.9672,3.1345,11.38815,16.604944,9.692138,
32.44,67.32,19.152782,10.645583,59.49,10.5720005,,24.565,,9.628,11.938,,,,2.285,14.788,14.5,12.458,,6.415,3.842,0.965,3.1075,11.474202,16.80672,9.851454,
32.6,67.06,19.46857,10.715956,59.56,10.606,,24.79,,9.476,11.802,,,,2.288,14.754,14.59,12.492,,6.398,3.85,0.9702,3.099,11.423731,16.984818,9.893766,
32.78,67.44,19.508284,10.684999,59.86,10.488,,24.7,,9.478,11.69,,,,2.284,14.588,14.51,12.636,,6.362,3.91,0.9876,3.1365,11.247132,16.989115,9.844034,
31.99,66.5,19.717794,10.70147,59.68,10.522,,24.84,,9.4,11.756,,,,2.2595,14.38,14.4,12.5,,6.321,3.8730001,0.9878,3.083,11.2231865,16.91994,9.829253,
31.98,64.58,19.636536,10.438814,58.6,10.426,,24.255,,9.336,11.698,,,,2.25,14.598,14.395,12.364,,6.273,3.816,0.9776,3.0145,11.04225,16.281208,9.624754,
32.3,63.92,19.228088,10.443027,58.35,10.476,,24.55,,9.43,11.656,,,,2.2285,14.6119995,14.605,12.188,,6.31,3.887,0.9942,3.036,11.02808,16.340223,9.601339,
32.35,63.5,18.8194,10.242068,59.02,10.526,,25.07,,9.518,11.714,,,,2.2335,14.712,14.65,12.268,,6.277,3.834,0.979,3.0195,10.903079,16.201939,9.569383,
32,63.04,18.46314,10.211987,59.11,10.518,,25.51,,9.508,11.596,,,,2.215,14.534,14.59,12.32,,6.21,3.886,0.9818,3.0465,10.876539,16.186665,9.617577,
32,62.66,18.429972,10.042974,58.61,10.4,,25.44,,9.344,11.494,,,,2.2285,14.43,14.49,12.188,,6.154,3.888,0.9544,2.974,10.786665,15.943942,9.451259,
30.97,62.18,18.348537,10.088573,58.31,10.378,,25.47,,9.472,11.698,,,,2.1725,13.91,14.69,12.222,,6.1,3.861,0.9404,2.963,10.902689,16.06712,9.526403,
30.1,62.18,18.483042,10.06777,56.01,10.112,,24.57,,9.264,11.112,,,,2.123,13.446,13.865,11.952,,5.869,3.838,0.918,2.8569999,10.866671,16.005033,9.470621,
29.9,60.38,18.483797,10.115483,54.93,9.986,,24.185,,8.904,10.942,,,,2.078,13.272,13.16,11.676,,5.782,3.707,0.9064,2.8495,10.912466,16.173273,9.501798,
29.95,60.08,18.327824,10.064675,53.25,9.831,,23.48,,8.836,10.588,,,,2.107,13.316,12.925,11.3880005,,5.634,3.672,0.8808,2.8025,10.788694,15.974964,9.43731,
29.95,60.76,18.038452,10.07168,53.91,9.86,,23.62,,8.816,10.704,,,,2.0805,13.324,13.08,11.5,,5.702,3.658,0.8918,2.818,10.805904,16.046495,9.439381,
29.93,60.42,17.6433,10.0009165,53.56,9.824,,23.52,,8.88,10.63,,,,2.082,13.262,13.06,11.498,,5.6549997,3.6529999,0.8878,2.7979999,10.817429,15.977206,9.387175,
29.81,60.7,17.502285,9.890768,54,9.831,,23.63,,8.95,10.71,,,,2.0925,13.284,13.19,11.58,,5.649,3.647,0.9106,2.815,10.670763,15.690175,9.35723,
29.84,59.94,17.484629,9.757633,53.8,9.765,,23.57,,8.952,10.706,,,,2.084,13.238,13.215,11.528,,5.666,3.665,0.9112,2.795,10.698204,15.691305,9.373967,
29.64,59.76,17.797194,9.7130375,53.81,9.749,,23.375,,8.858,10.636,,,,2.1005,13.4,13.165,11.578,,5.641,3.646,0.902,2.8095,10.648273,15.505699,9.343293,
28.89,59.48,17.42933,9.753838,54.02,9.726,,23.55,,8.896,10.644,,,,2.0755,13.196,13.22,11.602,,5.687,3.649,0.9072,2.8485,10.883134,15.869339,9.448746,
28.56,58.14,17.22111,9.994481,52.94,9.534,,22.895,,8.978,10.508,,,,2.0345,12.686,12.9,11.46,,5.557,3.615,0.8982,2.8125,11.162775,15.991539,9.537844,
28.29,57.4,17.236631,9.958185,52.2,9.449,,22.39,,8.224,9.938,,,,2.058,12.788,12.61,11.262,,5.404,3.532,0.8778,2.717,11.091764,15.769735,9.411194,
28.04,56.8,17.344334,9.839584,52.54,9.384,,22.405,,8.144,9.905,,,,1.9944,12.566,12.51,11.268,,5.398,3.546,0.8814,2.7235,10.929812,15.628439,9.424784,
28.31,56.64,17.208794,9.961661,51.67,9.346,,22.125,,7.7,9.713,,,,2.0875,12.774,12.39,11.09,,5.336,3.35,0.8406,2.6965,10.900731,15.56854,9.422822,
28.39,57.5,17.262703,9.829565,53.51,9.671,,22.715,,7.754,10.086,,,,2.101,12.868,12.405,11.378,,5.537,3.37,0.8534,2.7649999,10.747651,15.475517,9.327458,
28.34,57.44,17.289652,9.85803,53.63,9.698,,23.085,,7.8059998,10.248,,,,2.0685,12.702,12.59,11.476,,5.5559998,3.305,0.8454,2.7985,10.762403,15.472677,9.328641,
28.82,55.76,17.325426,9.968179,52.68,9.569,,22.44,,7.804,10.01,,,,2.067,12.53,12.66,11.294,,5.489,3.3,0.8506,2.7735,10.844331,15.243403,9.388656,
28.9,56.12,17.244198,10.077493,52.89,9.5529995,,22.63,,7.914,10.14,,,,2.0575,12.55,12.59,11.354,,5.533,3.304,0.8568,2.786,11.06782,15.602233,9.600669,
28.77,55.22,17.33232,10.048834,52,9.34,,22.31,,7.742,10.022,,,,2.0615,12.586,11.915,11.212,,5.512,3.313,0.8564,2.7725,11.01701,15.495394,9.608336,
29.31,57.04,17.141975,10.112165,52,9.349,,22.495,,7.77,9.966,,,,2.0665,12.51,11.92,11.268,,5.517,3.3470001,0.8598,2.797,11.150822,15.727171,9.801858,
29.63,57.04,17.097776,9.972694,52.46,9.436,,22.75,,7.874,10.072,,,,2.0785,12.424,12.09,11.358,,5.543,3.386,0.8602,2.8115,10.906211,15.409862,9.622056,
29.16,56.24,17.050436,10.060872,52.32,9.508,,23.125,,7.818,10.15,,,,2.0965,12.536,12.105,11.356,,5.554,3.4,0.8584,2.8095,10.948273,15.334908,9.551693,
29.13,55.4,17.13199,9.973037,52.75,9.529,,23.385,,7.748,10.024,,,,2.0845,12.55,12.135,11.416,,5.612,3.421,0.861,2.8125,10.918045,15.280676,9.491359,
29.6,52.82,17.003027,10.091069,52.63,9.502,,23.365,,7.722,9.905,,,,2.122,13.024,12.02,11.444,,5.566,3.419,0.8558,2.8165,11.007433,15.455579,9.615371,
29.42,52.74,16.963285,10.120098,53.43,9.61,,23.99,,8.006,10.122,,,,2.1345,12.96,12.235,11.59,,5.612,3.562,0.8894,2.8505,11.019191,15.445347,9.720912,
29.2,52.52,17.00936,10.136836,53.57,9.606,,24.075,,8.012,10.21,,,,2.116,13.1,12.28,11.662,,5.624,3.5479999,0.885,2.8355,10.995079,15.461253,9.701269,
29.71,51.62,16.50495,9.802598,52.8,9.628,,24.01,,7.892,10.206,,,,2.1585,13.124,11.99,11.518,,5.54,3.536,0.873,2.8025,10.824955,15.280681,9.59029,
29.76,53.24,16.457062,9.801638,53.33,9.738,,24.295,,8.03,10.39,,,,2.16,13.34,12.215,11.632,,5.641,3.576,0.8764,2.8335,10.732784,15.074186,9.53924,
29.37,53.06,16.127287,9.867376,53.23,9.726,,24.365,,8.16,10.37,,,,2.1445,13.218,12.065,11.548,,5.58,3.551,0.866,2.7855,10.760851,15.118927,9.667916,
29.51,52.1,16.22701,9.772893,52.74,9.7,,24.075,,7.95,10.226,,,,2.1605,13.43,11.955,11.472,,5.5360003,3.553,0.8762,2.774,10.672646,15.03068,9.564978,
29.24,52.42,16.038218,9.902673,52.44,9.701,,23.815,,8.068,10.168,,,,2.141,13.264,11.975,11.534,,5.519,3.5149999,0.8682,2.777,11.086109,15.32775,9.77322,
29.27,51.3,15.958017,9.847342,52.62,9.706,,23.92,,8.124,10.218,,,,2.2165,13.102,11.735,11.3619995,,5.455,3.38,0.8434,2.6885,10.959467,15.253581,9.753047,
29.32,52.46,16.12447,9.748292,53.31,9.705,,24.03,,8.068,10.212,,,,2.178,13.016,11.68,11.438,,5.448,3.397,0.8366,2.606,10.927998,15.171612,9.638272,
28.81,50.54,16.218111,9.839087,52.51,9.562,,24.08,,8.022,10.1,,,,2.1905,12.99,11.525,11.29,,5.332,3.319,0.8282,2.5295,11.048917,15.339759,9.696369,
29.06,50.26,16.496063,9.827702,52.09,9.532,,23.88,,8.022,10.134,,,,2.19,13.054,11.275,11.224,,5.362,3.281,0.8372,2.5755,10.98031,15.189276,9.611241,
28.85,51.76,16.74388,9.763152,52.47,9.644,,24.405,,8.044,10.316,,,,2.1865,12.87,11.315,11.29,,5.4110003,3.2319999,0.8332,2.6085,10.814257,15.068294,9.5371275,
28.6,51.12,16.622465,9.9033785,52.18,9.628,,24.16,,7.824,10.178,,,,2.1605,12.8,11.235,11.21,,5.369,3.165,0.7884,2.572,10.966766,15.257306,9.686078,
28.09,51.92,16.35387,9.758741,51.76,9.54,,23.925,,7.636,10.218,,,,2.177,13.034,11.305,11.092,,5.297,3.12,0.7854,2.5275,10.741244,15.161131,9.548796,
28.23,50,16.390802,9.799775,50.85,9.458,,23.575,,7.708,9.964,,,,2.154,12.858,10.965,11.024,,5.3059998,3.187,0.7928,2.5535,10.867132,15.369757,9.622804,
28.75,50.28,16.551598,9.694456,50.26,9.703,,23.4,,7.654,9.693,,,,2.148,12.87,11.115,10.986,,5.287,3.271,0.8106,2.6125,10.732429,15.1160965,9.472754,
28.44,53.66,16.304285,9.673093,50.69,9.731,,23.815,,8.248,9.871,,,,2.129,12.8,10.645,11.06,,5.32,3.286,0.8126,2.645,10.771348,14.999998,9.471992,
28.03,53.44,16.333557,9.637968,50.69,9.729,,23.59,,8.328,9.766,,,,2.065,13.042,10.555,11.09,,5.337,3.342,0.8078,2.6605,10.694562,14.976061,9.426649,
25.33,53,16.254663,9.661488,50.63,9.627,,24.1,,8.222,9.726,,,,1.9696,12.818,10.415,10.94,,5.304,3.252,0.8016,2.6690001,10.666825,15.075474,9.398709,
25.28,50.6,15.369955,9.753931,49.385,9.393,,23.5,,8.08,9.669,,,,1.9448,12.9,10.21,10.73,,5.227,3.368,0.8144,2.59,10.806131,15.306394,9.467967,
24.88,50.28,13.721198,9.707838,47.88,9.326,,23.355,,8.156,9.793,,,,1.9452,12.646,9.938,9.894,,5.2860003,3.372,0.8098,2.6215,10.741678,14.714817,9.3852215,
24.96,50.72,13.658482,9.6721945,47.84,9.302,,23.46,,8.25,9.728,,,,1.929,12.548,10,10.072,,5.255,3.368,0.8138,2.6434999,10.534707,14.372154,9.319515,
25.17,50.7,13.719381,9.814005,47.495,9.186,,23.225,,8.096,9.66,,,,1.9052,12.258,9.956,9.954,,5.209,3.353,0.7956,2.622,10.942524,14.7301445,9.462199,
25.15,51.18,13.510198,9.625501,47.285,9.137,,22.925,,8.28,9.826,,,,1.9058,12.312,9.99,9.931,,5.246,3.291,0.7812,2.658,10.692492,14.514142,9.477333,
24.81,50.98,13.434262,9.501282,47.4,9.144,,23.275,,8.302,9.856,,,,1.8658,12.016,9.908,9.9279995,,5.258,3.54,0.7742,2.625,10.494656,14.38944,9.354719,
24.6,51.58,13.583605,9.449545,47.23,9.092,,23.265,,8.258,9.377,,,,1.8646,11.52,9.832,9.896,,5.221,3.572,0.7924,2.649,10.494946,14.37994,9.248471,
24.53,51.08,13.443647,9.455488,47.335,9.094,,23.27,,8.25,9.266,,,,1.8557999,11.508,9.802,9.889,,5.23,3.529,0.7942,2.7385,10.675109,14.539525,9.432649,
24.62,50.1,13.036173,9.217484,46.965,9.021,,23.01,,8.2,9.117,,,,1.8276,11.446,9.776,9.845,,5.189,3.514,0.7986,2.724,10.389571,14.067781,8.897243,
24.61,49.29,12.888684,9.090471,46.38,8.931,,22.625,,8.054,8.896,,,,1.829,11.288,9.586,9.68,,4.9995,3.5,0.7896,2.658,10.119753,13.658479,8.6459675,
24.63,49.31,12.7572565,8.92008,46.395,8.901,,22.725,,7.9700003,8.929,,,,1.7916,11.204,9.54,9.581,,5.047,3.5019999,0.7866,2.6685,9.874342,13.409657,8.415684,
24.74,49.08,12.608034,8.77848,45.915,8.841,,22.535,,7.89,8.887,,,,1.8027999,11.354,9.55,9.539,,4.965,3.405,0.7524,2.6345,9.669902,13.140569,8.316931,
24.37,49.42,12.423572,8.763425,46.17,8.817,,22.745,,7.932,8.853,,,,1.743,11.194,9.5,9.477,,4.9435,3.424,0.7568,2.621,9.655701,13.060917,8.3090925,
24.43,49.49,12.299954,8.726323,45.38,8.66,,22.5,,7.774,8.63,,,,1.7124,11.052,9.2,9.396,,4.858,3.397,0.7508,2.5665,9.603587,12.945545,8.247733,
23.6,48.34,12.421048,8.7339945,44.06,8.537,,22.215,,7.656,8.611,,,,1.7063999,10.93,9.126,9.233,,4.7465,3.325,0.7422,2.5305,9.645795,12.912624,8.217125,
23.39,47.9,12.449457,8.779644,43.44,8.432,,22.055,,7.59,8.36,,,,1.6754,10.688,9.066,9.082,,4.721,3.377,0.7336,2.497,9.83452,13.098958,8.343776,
23.53,47.22,12.300562,8.805036,42.345,8.26,,21.23,,7.246,7.788,,,,1.6954,10.714,8.8,8.8029995,,4.583,3.345,0.7108,2.4165,9.886291,13.274959,8.411601,
23.83,47.78,12.601,8.893577,42.765,8.332,,21.365,,7.162,7.778,,,,1.7076,10.896,8.87,8.828,,4.5775,3.331,0.7156,2.458,10.024899,13.571246,8.607282,
23.57,47.83,12.58874,9.052903,43.785,8.435,,21.555,,7.394,7.9639997,,,,1.7056,10.708,9.026,8.905,,4.62,3.351,0.718,2.4984999,10.15813,13.679369,8.675891,
23.99,47.49,12.755118,8.820764,43.615,8.465,,21.305,,7.38,7.822,,,,1.7121999,10.666,9.162,8.995,,4.62,3.392,0.7152,2.5265,9.817282,13.385523,8.4620905,
24,48.31,12.624622,8.799939,43.635,8.516,,21.115,,7.35,7.867,,,,1.7412,10.808,9.138,9.101,,4.7995,3.377,0.7008,2.55,9.823702,13.50759,8.427411,
22.7,49.76,12.971358,8.658506,44.115,8.588,,21.14,,7.352,7.934,,,,1.788,11.064,9.192,9.22,,4.82,3.421,0.7088,2.5755,9.521162,13.250207,8.192033,
22.64,50.54,13.373439,8.951912,45.475,8.823,,21.59,,7.646,8.07,,,,1.734,10.708,9.336,9.497,,4.902,3.443,0.727,2.6365,9.732933,13.615094,8.450811,
22.22,48.58,13.5079,9.173531,43.88,8.464,,20.76,,7.296,7.63,,,,1.7028,10.458,9.106,8.912,,4.6825,3.302,0.7022,2.4645,9.82616,13.704304,8.676026,
22.48,48.66,13.501328,9.145421,43.605,8.364,,20.415,,7.342,7.646,,,,1.655,10.19,9.228,8.858,,4.6205,3.3109999,0.6884,2.3975,9.738945,13.634522,8.553734,
22.65,49.04,14.09327,9.27161,42.535,8.194,,20.125,,7.172,7.594,,,,1.6986,10.474,8.964,8.615,,4.5525,3.301,0.6894,2.3815,9.871786,13.879054,8.691564,
22.92,49.85,14.072509,9.57091,43.35,8.436,,20.995,,7.276,7.854,,,,1.7272,10.648,9.014,8.658,,4.6435,3.35,0.7056,2.438,10.264389,14.172664,8.832426,
23.44,50.48,13.978429,9.466143,45.11,8.702,,21.95,,7.5559998,8.128,,,,1.7684,10.876,9.376,8.926,,4.642,3.372,0.7166,2.431,10.447491,14.260778,8.8670435,
24.7,51.26,13.849606,9.326329,46.21,8.856,,22.105,,7.754,8.491,,,,1.7639999,10.798,9.504,9.181,,4.7415,3.426,0.7662,2.4965,10.196357,13.934255,8.680023,
25.23,52,13.949833,9.108505,46.905,8.959,,22.585,,7.866,8.632,,,,1.852,11.25,9.65,9.276,,4.758,3.476,0.7852,2.5245,10.032758,13.669689,8.490181,
25.68,53.4,14.422588,9.236734,48.22,9.16,,23.51,,8.184,9.033,,,,1.8366001,10.682,10.15,9.738,,4.9,3.567,0.7946,2.6025,10.239315,14.101105,8.614763,
26.01,53.8,13.971175,9.635535,47.965,9.189,,23.14,,8.01,8.819,,,,1.8492,10.504,10.215,9.8029995,,4.9309998,3.5180001,0.7568,2.5815,10.389158,14.330033,8.729694,
26.16,54.26,14.120006,9.580935,48.44,9.272,,23.445,,8.098,8.982,,,,1.9154,10.664,10.35,9.781,,4.9110003,3.569,0.76,2.637,10.343587,14.01631,8.56344,
26.7,55.32,14.186765,9.63602,49.355,9.413,,23.95,,8.052,9.095,,,,1.915,10.712,10.645,9.765,,4.9135,3.543,0.7556,2.6399999,10.337727,13.973074,8.553869,
